COMMUNE_NOM,COLL_INSEE,ENFANT_SEXE,ENFANT_PRENOM,NOMBRE_OCCURRENCES,ANNEE
Paris,75056,M,Zakaria,35,2019
Paris,75056,F,Marion,17,2015
Paris,75056,M,Aymen,20,2012
Paris,75056,M,Olivier,12,2016
Paris,75056,F,Tara,11,2012
Paris,75056,F,Quitterie,8,2018
Paris,75056,M,Ayoub,40,2019
Paris,75056,F,Aimée,9,2015
Paris,75056,F,Jana,33,2019
Paris,75056,F,Maryam,43,2015
Paris,75056,M,Bafodé,5,2012
Paris,75056,M,Pablo,30,2016
Paris,75056,F,Thelma,11,2012
Paris,75056,F,Romane,92,2018
Paris,75056,M,Edgar,36,2019
Paris,75056,M,Aïssa,5,2015
Paris,75056,M,Nils,29,2019
Paris,75056,F,Mélanie,6,2015
Paris,75056,M,Basile,60,2012
Paris,75056,M,Philippe,5,2016
Paris,75056,M,Tiago,21,2012
Paris,75056,M,Samuel,133,2018
Paris,75056,F,Thaïs,33,2019
Paris,75056,F,Alix,81,2015
Paris,75056,F,Noor,28,2019
Paris,75056,F,Mélisande,5,2015
Paris,75056,F,Clarisse,29,2012
Paris,75056,M,Qassim,7,2016
Paris,75056,F,Tiphaine,8,2012
Paris,75056,M,Selyan,10,2018
Paris,75056,F,Elise,32,2019
Paris,75056,F,Aliyah,18,2015
Paris,75056,F,Aliénor,27,2019
Paris,75056,F,Mila,132,2015
Paris,75056,M,Cyrus,5,2012
Paris,75056,F,Ramata,6,2016
Paris,75056,M,Wissem,7,2012
Paris,75056,F,Sirine,27,2018
Paris,75056,M,Djibril,30,2019
Paris,75056,M,Ambroise,15,2015
Paris,75056,M,Sami,26,2019
Paris,75056,M,Nadir,8,2015
Paris,75056,F,Darine,7,2012
Paris,75056,M,Raphael,17,2016
Paris,75056,M,Zakariya,6,2012
Paris,75056,M,Stanislas,23,2018
Paris,75056,M,Ezra,29,2019
Paris,75056,F,Aminata,33,2015
Paris,75056,F,Alyssa,18,2019
Paris,75056,M,Rafaël,16,2015
Paris,75056,M,Eliott,78,2012
Paris,75056,M,Calixte,7,2019
Paris,75056,F,Rose,132,2016
Paris,75056,M,Abdelkader,5,2013
Paris,75056,M,Tim,6,2018
Paris,75056,M,Jayden,29,2019
Paris,75056,M,Andréa,12,2015
Paris,75056,F,Lyana,18,2019
Paris,75056,M,Robin,61,2015
Paris,75056,F,Elisa,73,2012
Paris,75056,M,Tenzin,7,2019
Paris,75056,F,Salimata,7,2016
Paris,75056,M,Adrian,13,2013
Paris,75056,M,Yoann,5,2018
Paris,75056,F,Louna,28,2019
Paris,75056,M,Angelo,12,2015
Paris,75056,M,Darius,17,2019
Paris,75056,F,Rokia,6,2015
Paris,75056,F,Elizabeth,7,2012
Paris,75056,M,Yassin,7,2019
Paris,75056,M,Sandro,17,2016
Paris,75056,M,Aïssa,7,2013
Paris,75056,M,Younès,6,2018
Paris,75056,F,Lara,27,2019
Paris,75056,F,Armance,6,2015
Paris,75056,M,Sandro,17,2019
Paris,75056,F,Rosa,11,2015
Paris,75056,F,Élodie,6,2012
Paris,75056,F,Antonia,7,2019
Paris,75056,F,Sasha,31,2016
Paris,75056,F,Andrea,6,2013
Paris,75056,M,Zachary,8,2018
Paris,75056,F,Bintou,26,2019
Paris,75056,F,Castille,14,2015
Paris,75056,M,Lorenzo,16,2019
Paris,75056,F,Sabrina,6,2015
Paris,75056,M,Ernest,22,2012
Paris,75056,F,Ashley,7,2019
Paris,75056,F,Saskia,6,2016
Paris,75056,M,Arthur,271,2013
Paris,75056,F,Zélie,28,2018
Paris,75056,M,Amaury,22,2019
Paris,75056,F,Chiara,19,2015
Paris,75056,F,Alexandra,16,2019
Paris,75056,M,Samba,13,2015
Paris,75056,F,Esther,38,2012
Paris,75056,F,Candice,7,2019
Paris,75056,M,Saul,13,2016
Paris,75056,F,Assia,38,2013
Paris,75056,M,Raphaël,272,2019
Paris,75056,F,Bianca,22,2019
Paris,75056,F,Clarisse,12,2015
Paris,75056,M,Sam,15,2019
Paris,75056,F,Thaïs,31,2015
Paris,75056,M,Ethann,5,2012
Paris,75056,M,Jérémy,6,2019
Paris,75056,F,Tiphaine,6,2016
Paris,75056,F,Astrid,13,2013
Paris,75056,M,Noé,113,2019
Paris,75056,F,Célestine,22,2019
Paris,75056,F,Clotilde,15,2015
Paris,75056,F,Nélya,15,2019
Paris,75056,F,Théa,16,2015
Paris,75056,M,Hélie,5,2012
Paris,75056,M,Karl,6,2019
Paris,75056,M,Wassim,44,2016
Paris,75056,F,Aude,7,2013
Paris,75056,M,Rayan,88,2019
Paris,75056,F,Laura,22,2019
Paris,75056,M,Dario,7,2015
Paris,75056,F,Sirine,14,2019
Paris,75056,F,Thelma,18,2015
Paris,75056,F,Héloïse,72,2012
Paris,75056,F,Cécile,6,2019
Paris,75056,M,Zachary,8,2016
Paris,75056,F,Augustine,14,2013
Paris,75056,M,Eliott,85,2019
Paris,75056,M,Matteo,21,2019
Paris,75056,F,Elodie,9,2015
Paris,75056,M,Bakary,13,2019
Paris,75056,M,Théo,71,2015
Paris,75056,F,Houda,5,2012
Paris,75056,F,Djena,6,2019
Paris,75056,F,Zahra,12,2016
Paris,75056,F,Aurore,22,2013
Paris,75056,M,Marceau,83,2019
Paris,75056,M,Luka,20,2019
Paris,75056,M,Éloi,11,2015
Paris,75056,M,Orso,13,2019
Paris,75056,M,Tom,55,2015
Paris,75056,F,Ilana,8,2012
Paris,75056,F,Domitille,6,2019
Paris,75056,M,Zayd,6,2016
Paris,75056,M,Aylan,15,2013
Paris,75056,M,Achille,67,2019
Paris,75056,F,Rita,19,2019
Paris,75056,M,Emir,8,2015
Paris,75056,M,Ryan,13,2019
Paris,75056,M,Tony,9,2015
Paris,75056,F,Irène,19,2012
Paris,75056,F,Kadidja,6,2019
Paris,75056,M,Abdallah,8,2017
Paris,75056,F,Aylin,7,2013
Paris,75056,M,Lucien,54,2019
Paris,75056,F,Astrid,17,2019
Paris,75056,F,Eugénie,23,2015
Paris,75056,M,Lamine,12,2019
Paris,75056,F,Valentina,20,2015
Paris,75056,M,Ivan,12,2012
Paris,75056,F,Loïs,6,2019
Paris,75056,F,Ada,10,2017
Paris,75056,F,Billie,13,2013
Paris,75056,F,Sophia,54,2019
Paris,75056,F,Clémentine,17,2019
Paris,75056,M,Ewen,10,2015
Paris,75056,F,Haya,12,2019
Paris,75056,F,Valeria,5,2015
Paris,75056,M,Iyed,12,2012
Paris,75056,F,Niouma,6,2019
Paris,75056,F,Adélie,8,2017
Paris,75056,M,Cameron,5,2013
Paris,75056,F,Fatima,46,2019
Paris,75056,M,Gianni,15,2019
Paris,75056,M,Gabriele,7,2015
Paris,75056,M,Boubacar,11,2019
Paris,75056,M,Warren,9,2015
Paris,75056,M,Karamoko,6,2012
Paris,75056,F,Perle,6,2019
Paris,75056,M,Aiden,9,2017
Paris,75056,F,Camila,8,2013
Paris,75056,F,Éléonore,45,2019
Paris,75056,F,Baya,15,2019
Paris,75056,M,Gaëtan,11,2015
Paris,75056,M,Iyed,11,2019
Paris,75056,M,Ahmed,36,2016
Paris,75056,F,Lana,31,2012
Paris,75056,F,Solange,6,2019
Paris,75056,F,Anaelle,8,2017
Paris,75056,F,Carla,15,2013
Paris,75056,F,Sophie,40,2019
Paris,75056,M,Rafaël,13,2019
Paris,75056,M,Gary,14,2015
Paris,75056,M,Hedi,10,2019
Paris,75056,F,Alba,20,2016
Paris,75056,M,Lenny,42,2012
Paris,75056,M,Anass,5,2019
Paris,75056,M,Andrés,5,2017
Paris,75056,M,Clarence,9,2013
Paris,75056,F,Élise,38,2019
Paris,75056,F,Amani,13,2019
Paris,75056,M,George,6,2015
Paris,75056,M,Livio,10,2019
Paris,75056,F,Alyah,5,2016
Paris,75056,F,Linda,5,2012
Paris,75056,M,Ouriel,5,2019
Paris,75056,F,Anouk,48,2017
Paris,75056,M,Constantin,24,2013
Paris,75056,M,Emile,27,2019
Paris,75056,F,Fatou,13,2019
Paris,75056,M,Georges,31,2015
Paris,75056,F,Marnie,10,2019
Paris,75056,F,Aminata,41,2016
Paris,75056,M,Malcolm,5,2012
Paris,75056,F,Ferima,5,2019
Paris,75056,F,Ariana,5,2017
Paris,75056,M,Cyril,5,2013
Paris,75056,M,Abdoulaye,26,2019
Paris,75056,M,Ian,12,2019
Paris,75056,F,Hafsa,9,2015
Paris,75056,F,Luce,9,2019
Paris,75056,F,Anouk,53,2016
Paris,75056,F,Mariam,44,2012
Paris,75056,F,Samia,5,2019
Paris,75056,F,Axelle,20,2017
Paris,75056,F,Eléonore,45,2013
Paris,75056,M,Soan,26,2019
Paris,75056,M,Malick,12,2019
Paris,75056,M,Henri,46,2015
Paris,75056,F,Sacha,9,2019
Paris,75056,M,Anselme,5,2016
Paris,75056,M,Marin,28,2012
Paris,75056,M,Louis,246,2020
Paris,75056,F,Ayline,8,2017
Paris,75056,F,Emma,169,2013
Paris,75056,F,Ana,25,2019
Paris,75056,M,Julian,10,2019
Paris,75056,F,Isabelle,12,2015
Paris,75056,F,Laya,6,2020
Paris,75056,F,Appoline,5,2016
Paris,75056,M,Mathias,34,2012
Paris,75056,M,Lucas,139,2020
Paris,75056,F,Azélie,7,2017
Paris,75056,M,Ernest,23,2013
Paris,75056,M,Amine,24,2019
Paris,75056,M,Lior,10,2019
Paris,75056,F,Jane,5,2015
Paris,75056,F,Samira,6,2020
Paris,75056,M,Aris,8,2016
Paris,75056,M,Matthew,5,2012
Paris,75056,M,Hugo,115,2020
Paris,75056,M,Ben,7,2017
Paris,75056,M,Farès,6,2013
Paris,75056,M,Anton,22,2019
Paris,75056,F,Carla,10,2019
Paris,75056,F,Janna,6,2015
Paris,75056,M,Amin,5,2020
Paris,75056,M,Aron,5,2016
Paris,75056,F,Mina,18,2012
Paris,75056,F,Léonie,76,2020
Paris,75056,F,Brune,26,2017
Paris,75056,F,Fatimata,6,2013
Paris,75056,F,Jannah,22,2019
Paris,75056,F,Safia,10,2019
Paris,75056,M,Jessim,8,2015
Paris,75056,M,Hakim,5,2020
Paris,75056,M,Arthur,247,2016
Paris,75056,M,Moché,5,2012
Paris,75056,F,Clémence,54,2020
Paris,75056,F,Castille,14,2017
Paris,75056,F,Flore,11,2013
Paris,75056,F,Mariama,22,2019
Paris,75056,F,Elyssa,9,2019
Paris,75056,M,Johann,8,2015
Paris,75056,M,Maurice,5,2020
Paris,75056,F,Arwa,5,2016
Paris,75056,F,Mya,8,2012
Paris,75056,F,Margot,54,2020
Paris,75056,M,César,40,2017
Paris,75056,M,François,17,2013
Paris,75056,F,Hélène,20,2019
Paris,75056,M,Demba,8,2019
Paris,75056,M,Julien,31,2015
Paris,75056,M,Riyad,5,2020
Paris,75056,M,Aydan,10,2016
Paris,75056,M,Nahil,8,2012
Paris,75056,M,Marin,48,2020
Paris,75056,F,Coline,19,2017
Paris,75056,F,Georgia,5,2013
Paris,75056,F,Salma,18,2019
Paris,75056,F,Azélie,8,2019
Paris,75056,F,Juliette,149,2015
Paris,75056,F,Aissatou,5,2020
Paris,75056,M,Balthazar,27,2016
Paris,75056,M,Nelson,9,2012
Paris,75056,M,Ayoub,47,2020
Paris,75056,M,Corentin,12,2017
Paris,75056,F,Haby,6,2013
Paris,75056,M,Gaël,16,2019
Paris,75056,F,Kiara,8,2019
Paris,75056,M,Kendrick,7,2015
Paris,75056,F,Amal,5,2020
Paris,75056,M,Basile,82,2016
Paris,75056,F,Olga,10,2012
Paris,75056,M,William,45,2020
Paris,75056,M,Daniel,44,2017
Paris,75056,F,Isra,16,2013
Paris,75056,M,Nahil,16,2019
Paris,75056,M,Éden,7,2019
Paris,75056,F,Laura,58,2015
Paris,75056,F,Éléna,5,2020
Paris,75056,M,Cameron,6,2016
Paris,75056,M,Prince,5,2012
Paris,75056,F,Ellie,39,2020
Paris,75056,M,Daouda,7,2017
Paris,75056,F,Jennah,8,2013
Paris,75056,M,Rayane,16,2019
Paris,75056,F,Abigaïl,7,2019
Paris,75056,F,Leïla,9,2015
Paris,75056,F,Imani,5,2020
Paris,75056,F,Cassandra,9,2016
Paris,75056,F,Salomé,75,2012
Paris,75056,M,Joachim,33,2020
Paris,75056,M,Éden,9,2017
Paris,75056,F,Jessica,10,2013
Paris,75056,F,Asma,16,2019
Paris,75056,F,Avril,7,2019
Paris,75056,F,Leonor,6,2015
Paris,75056,F,Sana,5,2020
Paris,75056,F,Céleste,41,2016
Paris,75056,F,Sirine,31,2012
Paris,75056,F,Aliénor,30,2020
Paris,75056,F,Éléna,5,2017
Paris,75056,F,Joséphine,106,2013
Paris,75056,M,Harry,15,2019
Paris,75056,F,Béryl,7,2019
Paris,75056,F,Loane,6,2015
Paris,75056,M,Arthur,227,2021
Paris,75056,F,Célia,19,2016
Paris,75056,M,Soren,14,2012
Paris,75056,F,Amina,30,2020
Paris,75056,M,Eliel,7,2017
Paris,75056,F,Judith,15,2013
Paris,75056,M,Khalil,15,2019
Paris,75056,F,Nada,7,2019
Paris,75056,F,Lola,47,2015
Paris,75056,F,Adèle,151,2021
Paris,75056,F,Charlène,7,2016
Paris,75056,M,Souleymane,25,2012
Paris,75056,M,Youssouf,29,2020
Paris,75056,F,Elise,32,2017
Paris,75056,F,Kate,5,2013
Paris,75056,F,Emmy,15,2019
Paris,75056,F,Nadia,7,2019
Paris,75056,M,Loup,6,2015
Paris,75056,M,Aaron,122,2021
Paris,75056,M,Christian,9,2016
Paris,75056,F,Tamara,5,2012
Paris,75056,F,Awa,27,2020
Paris,75056,F,Emilia,14,2017
Paris,75056,F,Kelly,16,2013
Paris,75056,F,Rebecca,14,2019
Paris,75056,M,Dany,6,2019
Paris,75056,M,Luca,32,2015
Paris,75056,F,Léa,121,2021
Paris,75056,M,Colomban,5,2016
Paris,75056,M,Valentino,7,2012
Paris,75056,M,Matthieu,26,2020
Paris,75056,F,Eve,14,2017
Paris,75056,F,Kimberly,7,2013
Paris,75056,M,Jonah,13,2019
Paris,75056,F,Marion,6,2019
Paris,75056,F,Luce,11,2015
Paris,75056,F,Alix,96,2021
Paris,75056,F,Diana,11,2016
Paris,75056,M,Vianney,5,2012
Paris,75056,M,Nathanaël,25,2020
Paris,75056,M,Ewen,7,2017
Paris,75056,F,Leslie,7,2013
Paris,75056,F,Lucile,13,2019
Paris,75056,F,Perla,6,2019
Paris,75056,F,Maissa,5,2015
Paris,75056,M,Nathan,89,2021
Paris,75056,F,Dounia,6,2016
Paris,75056,F,Violette,42,2012
Paris,75056,M,Nahil,22,2020
Paris,75056,F,Fanny,7,2017
Paris,75056,F,Liya,9,2013
Paris,75056,F,Laya,12,2019
Paris,75056,F,Razane,6,2019
Paris,75056,M,Matteo,35,2015
Paris,75056,F,Suzanne,88,2021
Paris,75056,M,Eddy,6,2016
Paris,75056,M,Waël,12,2012
Paris,75056,F,Ariane,21,2020
Paris,75056,F,Farah,12,2017
Paris,75056,M,Luc,17,2013
Paris,75056,F,Nélia,12,2019
Paris,75056,F,Tahel,6,2019
Paris,75056,F,Mélina,25,2015
Paris,75056,M,Rayan,70,2021
Paris,75056,F,Elif,6,2016
Paris,75056,M,Yannis,14,2012
Paris,75056,M,Diego,19,2020
Paris,75056,M,Ferdinand,17,2017
Paris,75056,M,Luca,31,2013
Paris,75056,M,Constant,11,2019
Paris,75056,M,Dante,5,2019
Paris,75056,M,Moulay,5,2015
Paris,75056,M,Gustave,65,2021
Paris,75056,F,Emilia,15,2016
Paris,75056,M,Youcef,11,2012
Paris,75056,F,Coline,19,2020
Paris,75056,M,François,9,2017
Paris,75056,F,Luna,25,2013
Paris,75056,M,Luc,10,2019
Paris,75056,M,Frédéric,5,2019
Paris,75056,F,Myriam,41,2015
Paris,75056,F,Élise,57,2021
Paris,75056,F,Emmy,24,2016
Paris,75056,M,Zachary,9,2012
Paris,75056,F,Elina,18,2020
Paris,75056,M,Grégoire,18,2017
Paris,75056,M,Marceau,33,2013
Paris,75056,M,Sébastien,10,2019
Paris,75056,M,Gaspar,5,2019
Paris,75056,M,Naël,84,2015
Paris,75056,F,Albane,49,2021
Paris,75056,F,Fanta,28,2016
Paris,75056,M,Aboubakar,8,2013
Paris,75056,F,Manel,15,2020
Paris,75056,M,Hamza,27,2017
Paris,75056,M,Matis,6,2013
Paris,75056,F,Colombe,10,2019
Paris,75056,M,Izaac,5,2019
Paris,75056,M,Nino,24,2015
Paris,75056,F,Brune,42,2021
Paris,75056,F,Fatimata,9,2016
Paris,75056,M,Albéric,5,2013
Paris,75056,M,Ange,14,2020
Paris,75056,F,Hélène,13,2017
Paris,75056,F,Naïla,10,2013
Paris,75056,M,Elyes,8,2019
Paris,75056,M,Joakim,5,2019
Paris,75056,F,Noor,14,2015
Paris,75056,F,Maria,40,2021
Paris,75056,F,Fiona,7,2016
Paris,75056,F,Aliya,22,2013
Paris,75056,M,Dylan,14,2020
Paris,75056,M,Henry,16,2017
Paris,75056,F,Namizata,7,2013
Paris,75056,M,Lucca,5,2019
Paris,75056,F,Nour,79,2015
Paris,75056,M,Anatole,36,2021
Paris,75056,M,Guillaume,9,2016
Paris,75056,F,Anouk,35,2013
Paris,75056,M,Mahé,14,2020
Paris,75056,M,Iyed,13,2017
Paris,75056,M,Nils,28,2013
Paris,75056,M,Raoul,5,2019
Paris,75056,F,Nourane,5,2015
Paris,75056,F,Valentine,33,2021
Paris,75056,M,Hayden,12,2016
Paris,75056,M,Arsène,31,2013
Paris,75056,F,Angèle,14,2020
Paris,75056,F,Jeannette,6,2017
Paris,75056,F,Ophélie,5,2013
Paris,75056,F,Ernestine,5,2019
Paris,75056,M,Pablo,16,2015
Paris,75056,M,Ahmed,33,2021
Paris,75056,M,Imrane,12,2016
Paris,75056,M,Ayden,10,2013
Paris,75056,F,Halima,14,2020
Paris,75056,M,Jonah,9,2017
Paris,75056,M,Rami,5,2013
Paris,75056,F,Habiba,5,2019
Paris,75056,M,Ramy,5,2015
Paris,75056,M,Ilyes,30,2021
Paris,75056,M,Ismael,24,2016
Paris,75056,F,Bonnie,7,2013
Paris,75056,M,Aksel,13,2020
Paris,75056,M,Josh,5,2017
Paris,75056,F,Rébecca,5,2013
Paris,75056,F,Mayane,5,2019
Paris,75056,F,Serena,9,2015
Paris,75056,F,Mahault,28,2021
Paris,75056,M,Jordan,9,2016
Paris,75056,M,Carl,7,2013
Paris,75056,F,Amélie,13,2020
Paris,75056,M,Julian,14,2017
Paris,75056,M,Samuel,137,2013
Paris,75056,F,Molly,5,2019
Paris,75056,F,Shirel,7,2015
Paris,75056,M,Constantin,21,2021
Paris,75056,F,Kayla,8,2016
Paris,75056,F,Célia,41,2013
Paris,75056,M,Elijah,11,2020
Paris,75056,M,Justin,13,2017
Paris,75056,F,Serena,14,2013
Paris,75056,M,Mohamed,188,2020
Paris,75056,M,Sofiane,14,2015
Paris,75056,M,Nassim,18,2021
Paris,75056,F,Kendra,5,2016
Paris,75056,M,Célian,7,2013
Paris,75056,F,Aïda,11,2020
Paris,75056,M,Karim,8,2017
Paris,75056,F,Shaïly,6,2013
Paris,75056,M,Léo,162,2020
Paris,75056,F,Sofya,6,2015
Paris,75056,M,Maximilien,17,2021
Paris,75056,F,Laurine,8,2016
Paris,75056,M,César,25,2013
Paris,75056,F,Liya,11,2020
Paris,75056,F,Léah,6,2017
Paris,75056,M,Soan,8,2013
Paris,75056,F,Rose,136,2020
Paris,75056,F,Soline,19,2015
Paris,75056,F,Lilya,16,2021
Paris,75056,M,Léo-Paul,9,2016
Paris,75056,F,Charlize,5,2013
Paris,75056,M,Matthias,10,2020
Paris,75056,F,Leïla,15,2017
Paris,75056,F,Tara,6,2013
Paris,75056,M,Côme,109,2020
Paris,75056,M,Ulysse,67,2015
Paris,75056,M,Mahamadou,16,2021
Paris,75056,F,Louisa,29,2016
Paris,75056,M,Chris,14,2013
Paris,75056,M,Naor,10,2020
Paris,75056,M,Leyth,5,2017
Paris,75056,F,Tessa,14,2013
Paris,75056,M,Aaron,98,2020
Paris,75056,F,Zoë,6,2015
Paris,75056,F,Aicha,15,2021
Paris,75056,F,Louison,18,2016
Paris,75056,M,Côme,54,2013
Paris,75056,M,Christ,8,2020
Paris,75056,M,Lou,7,2017
Paris,75056,M,Thiago,9,2013
Paris,75056,F,Victoire,97,2020
Paris,75056,M,Abdoulaye,17,2016
Paris,75056,F,Nava,15,2021
Paris,75056,F,Luce,7,2016
Paris,75056,F,Cyrine,8,2013
Paris,75056,F,Carla,8,2020
Paris,75056,M,Mahamadou,15,2017
Paris,75056,M,Tomas,5,2013
Paris,75056,F,Agathe,77,2020
Paris,75056,M,Aboubacar,20,2016
Paris,75056,M,Eugène,15,2021
Paris,75056,F,Maïmouna,17,2016
Paris,75056,M,Dan,10,2013
Paris,75056,F,Helena,8,2020
Paris,75056,M,Mahé,12,2017
Paris,75056,M,Waël,11,2013
Paris,75056,F,Inaya,64,2020
Paris,75056,M,Adrien,74,2016
Paris,75056,F,Anaé,14,2021
Paris,75056,F,Manon,116,2016
Paris,75056,F,Elise,48,2013
Paris,75056,M,Eren,7,2020
Paris,75056,M,Malo,29,2017
Paris,75056,M,Walid,16,2013
Paris,75056,F,Aminata,52,2020
Paris,75056,F,Agnès,8,2016
Paris,75056,F,Fatou,14,2021
Paris,75056,F,Mariama,12,2016
Paris,75056,F,Elizabeth,9,2013
Paris,75056,M,Lysandre,7,2020
Paris,75056,M,Mamadou,33,2017
Paris,75056,M,Yahya,10,2013
Paris,75056,M,Achille,51,2020
Paris,75056,M,Aimé,7,2016
Paris,75056,F,Lyana,14,2021
Paris,75056,F,Matilde,6,2016
Paris,75056,M,Emmanuel,26,2013
Paris,75056,M,Rayane,7,2020
Paris,75056,M,Moussa,41,2017
Paris,75056,F,Yasmine,64,2013
Paris,75056,M,Solal,51,2020
Paris,75056,F,Amalia,9,2016
Paris,75056,F,Nélia,14,2021
Paris,75056,M,Matthias,13,2016
Paris,75056,F,Emy,16,2013
Paris,75056,M,Tobias,7,2020
Paris,75056,M,Nael,25,2017
Paris,75056,M,Aharon,5,2014
Paris,75056,F,Yasmine,49,2020
Paris,75056,F,Astrid,16,2016
Paris,75056,F,Rosalie,13,2021
Paris,75056,F,Melissa,10,2016
Paris,75056,F,Enora,16,2013
Paris,75056,F,Héléna,7,2020
Paris,75056,F,Naelle,5,2017
Paris,75056,F,Alissa,5,2014
Paris,75056,F,Albane,45,2020
Paris,75056,F,Athénaïs,5,2016
Paris,75056,F,Lyne,12,2021
Paris,75056,F,Mina,21,2016
Paris,75056,F,Esther,40,2013
Paris,75056,M,Eric,6,2020
Paris,75056,M,Neil,20,2017
Paris,75056,M,Alix,9,2014
Paris,75056,M,Elie,44,2020
Paris,75056,F,Ayana,5,2016
Paris,75056,M,Aimé,12,2021
Paris,75056,F,Myla,15,2016
Paris,75056,F,Ève,7,2013
Paris,75056,M,Gustavo,6,2020
Paris,75056,M,Noa,23,2017
Paris,75056,F,Alya,20,2014
Paris,75056,M,Evan,44,2020
Paris,75056,M,Bilal,16,2016
Paris,75056,M,Cheikh,12,2021
Paris,75056,F,Nadine,8,2016
Paris,75056,M,Fares,13,2013
Paris,75056,M,Haron,6,2020
Paris,75056,M,Oumar,14,2017
Paris,75056,F,Andrea,11,2014
Paris,75056,F,Noa,43,2020
Paris,75056,M,Bilel,9,2016
Paris,75056,M,Ryan,12,2021
Paris,75056,M,Nathanaël,28,2016
Paris,75056,F,Fatim,5,2013
Paris,75056,M,Milhane,6,2020
Paris,75056,M,Paolo,5,2017
Paris,75056,M,Anis,29,2014
Paris,75056,F,Thelma,38,2020
Paris,75056,M,Chahine,5,2016
Paris,75056,F,Lital,11,2021
Paris,75056,F,Oriane,7,2016
Paris,75056,F,Gisèle,6,2013
Paris,75056,M,Samba,6,2020
Paris,75056,F,Rachel,17,2017
Paris,75056,F,Bintou,21,2014
Paris,75056,F,Élise,31,2020
Paris,75056,M,Colin,11,2016
Paris,75056,M,Ilan,11,2021
Paris,75056,M,Rémy,10,2016
Paris,75056,F,Grace,8,2013
Paris,75056,M,Stefan,6,2020
Paris,75056,F,Rym,11,2017
Paris,75056,F,Cécile,10,2014
Paris,75056,M,Jacob,28,2020
Paris,75056,M,Diego,23,2016
Paris,75056,M,Tenzin,11,2021
Paris,75056,M,Riyad,8,2016
Paris,75056,F,Halima,16,2013
Paris,75056,M,Yacouba,6,2020
Paris,75056,F,Safiya,15,2017
Paris,75056,M,Chahine,7,2014
Paris,75056,F,Lyna,24,2020
Paris,75056,M,El,10,2016
Paris,75056,F,Aïsha,10,2021
Paris,75056,M,Salif,6,2016
Paris,75056,M,Hélie,8,2013
Paris,75056,F,Élia,6,2020
Paris,75056,F,Samira,5,2017
Paris,75056,F,Clarisse,22,2014
Paris,75056,M,Adama,22,2020
Paris,75056,M,Émile,22,2016
Paris,75056,F,Athéna,10,2021
Paris,75056,M,Samuel,117,2016
Paris,75056,M,Ilian,20,2013
Paris,75056,F,Éloïse,6,2020
Paris,75056,F,Sara,42,2017
Paris,75056,M,Clément,105,2014
Paris,75056,F,Maxine,18,2020
Paris,75056,M,Ernest,32,2016
Paris,75056,F,Fleur,10,2021
Paris,75056,M,Sasha,31,2016
Paris,75056,M,Jack,7,2013
Paris,75056,F,Élyne,6,2020
Paris,75056,M,Sasha,30,2017
Paris,75056,F,Coline,21,2014
Paris,75056,M,Milan,17,2020
Paris,75056,M,Flavio,5,2016
Paris,75056,F,Kiara,10,2021
Paris,75056,F,Sirine,31,2016
Paris,75056,M,Julian,15,2013
Paris,75056,F,Solène,5,2017
Paris,75056,M,Constant,8,2014
Paris,75056,F,Fatou,17,2020
Paris,75056,F,Frida,5,2016
Paris,75056,F,Noor,10,2021
Paris,75056,F,Talya,10,2016
Paris,75056,M,Lohan,5,2013
Paris,75056,F,Soline,23,2017
Paris,75056,F,Coralie,7,2014
Paris,75056,F,Nélia,17,2020
Paris,75056,M,Giulian,6,2016
Paris,75056,M,Alpha,10,2021
Paris,75056,M,Ylan,7,2016
Paris,75056,F,Lucile,28,2013
Paris,75056,F,Tessa,14,2017
Paris,75056,M,Cyprien,5,2014
Paris,75056,F,Ninon,17,2020
Paris,75056,F,Hania,5,2016
Paris,75056,M,Mohamed-Lamine,10,2021
Paris,75056,M,Yoni,5,2016
Paris,75056,F,Madeleine,49,2013
Paris,75056,M,Théophane,5,2017
Paris,75056,F,Ela,5,2014
Paris,75056,M,Julian,16,2020
Paris,75056,M,Harry,7,2016
Paris,75056,F,Elia,9,2021
Paris,75056,M,Youssef,50,2016
Paris,75056,F,Mayssa,13,2013
Paris,75056,M,Thierno,6,2017
Paris,75056,F,Ève,8,2014
Paris,75056,M,Lino,15,2020
Paris,75056,M,Jassim,6,2016
Paris,75056,F,Tasnim,9,2021
Paris,75056,M,Youssouf,18,2016
Paris,75056,F,Mina,15,2013
Paris,75056,M,Tim,6,2017
Paris,75056,M,Ezra,8,2014
Paris,75056,F,Mélissa,15,2020
Paris,75056,M,Jérémie,10,2016
Paris,75056,F,Ysé,9,2021
Paris,75056,M,Zakaria,29,2016
Paris,75056,F,Nina,111,2013
Paris,75056,M,Tony,8,2017
Paris,75056,M,Flavien,5,2014
Paris,75056,F,Sienna,15,2020
Paris,75056,M,Johan,19,2016
Paris,75056,M,George,9,2021
Paris,75056,F,Zaynab,16,2016
Paris,75056,F,Nine,9,2013
Paris,75056,F,Victoria,119,2017
Paris,75056,M,Fodé,5,2014
Paris,75056,F,Flore,14,2020
Paris,75056,M,Joshua,29,2016
Paris,75056,M,Nabil,9,2021
Paris,75056,M,Aboubakar,14,2017
Paris,75056,F,Noha,5,2013
Paris,75056,M,Viktor,5,2017
Paris,75056,F,Gabriela,8,2014
Paris,75056,M,Ewen,12,2020
Paris,75056,F,Kadiatou,6,2016
Paris,75056,M,Nahil,9,2021
